id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21
105005,0.52482,0.51475,0.49536,0.54096,0.56824,0.56226,0.31809,0.51286,0.49785,0.623,0.5141899999999999,0.54713,0.50868,0.41828999999999994,0.32919,0.48691999999999996,0.50052,0.49158999999999997,0.36569,0.51877,0.42623
98205,0.45516999999999996,0.49071000000000004,0.6361100000000001,0.47843,0.41366,0.5240199999999999,0.49223999999999996,0.50513,0.34159,0.5395399999999999,0.39554,0.46325,0.39113000000000003,0.6127100000000001,0.5465,0.35436999999999996,0.61331,0.6169,0.538,0.50432,0.43488000000000004
60580,0.5195,0.44442,0.63226,0.44878,0.38926,0.45933,0.57002,0.43677,0.4022,0.45376000000000005,0.38941,0.43151000000000006,0.41358,0.63676,0.56261,0.37904,0.59202,0.6191,0.59909,0.50465,0.50255
79171,0.48681,0.55876,0.5950300000000001,0.53054,0.43299,0.47853,0.52245,0.46638,0.3038,0.5725100000000001,0.44071000000000005,0.5330199999999999,0.42605,0.62895,0.60906,0.37951999999999997,0.57303,0.5757899999999999,0.5816600000000001,0.43007,0.35752
129627,0.49056000000000005,0.52922,0.6272,0.44095,0.39205999999999996,0.53804,0.59204,0.47444,0.2899,0.5341,0.3856,0.44283999999999996,0.40239,0.67773,0.60272,0.37756,0.59221,0.6252,0.57797,0.49108,0.44623
34294,0.5462199999999999,0.50942,0.56296,0.44555,0.46838,0.49415,0.54623,0.44411999999999996,0.36480999999999997,0.56262,0.4509,0.49683,0.46303,0.61158,0.56552,0.40583,0.5380699999999999,0.5647300000000001,0.60201,0.48006000000000004,0.44893
31612,0.55055,0.56804,0.56948,0.45825,0.43306999999999995,0.53455,0.61647,0.42691999999999997,0.29394000000000003,0.55013,0.43606000000000006,0.48572,0.45881000000000005,0.66743,0.61903,0.42373999999999995,0.53361,0.5756899999999999,0.60887,0.4509,0.42563999999999996
40012,0.50048,0.59277,0.535,0.5472,0.49875,0.50226,0.44813000000000003,0.49478,0.34063000000000004,0.64431,0.48538000000000003,0.5703199999999999,0.46693999999999997,0.5568,0.51554,0.43573,0.5290600000000001,0.5290100000000001,0.48439,0.44133,0.33725
32380,0.50443,0.44273,0.66018,0.42103999999999997,0.34684,0.41866000000000003,0.6144,0.44916000000000006,0.38377,0.44566000000000006,0.35316,0.40248,0.38427,0.68221,0.58114,0.36972,0.61464,0.65403,0.5959399999999999,0.51686,0.5131899999999999
2451,0.51755,0.52488,0.60921,0.44196,0.4038,0.43313,0.6161800000000001,0.44483,0.30125,0.54781,0.41002,0.48471000000000003,0.4185,0.69138,0.6499199999999999,0.36946,0.57567,0.6078100000000001,0.64787,0.45696000000000003,0.42173
10392,0.46181000000000005,0.30172,0.74283,0.3079,0.27152,0.27207,0.62305,0.50365,0.48772,0.38816999999999996,0.25718,0.29608,0.30563,0.70535,0.50995,0.32019000000000003,0.6933,0.7470600000000001,0.55994,0.6298699999999999,0.63754
50635,0.45169,0.56782,0.63021,0.44898000000000005,0.39549,0.58143,0.55917,0.52318,0.25248000000000004,0.58745,0.37778,0.4464,0.38556999999999997,0.6725800000000001,0.57791,0.3794,0.60383,0.6321,0.51131,0.50132,0.41385
16986,0.56118,0.58663,0.46008999999999994,0.55392,0.5746399999999999,0.44759,0.4025,0.4717,0.42099,0.6784899999999999,0.55092,0.62257,0.5329,0.48441999999999996,0.45115,0.48901000000000006,0.46503999999999995,0.46516,0.46734,0.4353,0.34010999999999997
147603,0.53633,0.36987,0.64527,0.38289,0.37706999999999996,0.38591,0.58543,0.43556000000000006,0.47563999999999995,0.42189,0.36558,0.3887,0.40548,0.63665,0.52641,0.37329,0.60175,0.6422,0.60793,0.55491,0.57935
91454,0.33542,0.45487,0.7853399999999999,0.31127,0.28659,0.6297699999999999,0.6059899999999999,0.6037100000000001,0.17538,0.54097,0.23864000000000002,0.30679,0.246,0.77875,0.6486,0.22005999999999998,0.7492,0.77708,0.5829300000000001,0.6054,0.51072
136994,0.39955,0.55514,0.6281100000000001,0.46296000000000004,0.41901000000000005,0.44117,0.46292,0.59617,0.28734,0.67488,0.38679,0.49842,0.36051,0.62742,0.5209199999999999,0.35624,0.6261899999999999,0.63021,0.44218999999999997,0.51405,0.35973
5329,0.5724199999999999,0.5142899999999999,0.53382,0.49381,0.4927,0.6007600000000001,0.49763,0.42565,0.41808999999999996,0.51384,0.47285,0.48383999999999994,0.5009600000000001,0.54155,0.47623000000000004,0.46821999999999997,0.50565,0.53113,0.5182,0.48998,0.47816000000000003
109661,0.49155,0.58343,0.53803,0.5112399999999999,0.50371,0.60278,0.42726000000000003,0.52558,0.35144000000000003,0.64286,0.46551000000000003,0.51931,0.4633,0.53522,0.44572,0.45514,0.53227,0.54209,0.41125,0.49671000000000004,0.38983
56569,0.42433000000000004,0.50178,0.72505,0.35707,0.28631,0.42883999999999994,0.69829,0.51315,0.20474,0.53051,0.29014,0.38349,0.30396999999999996,0.81352,0.71678,0.2839,0.68048,0.72753,0.65505,0.51262,0.45476000000000005
57324,0.48148,0.51808,0.5558,0.41561000000000003,0.48636999999999997,0.50121,0.42955,0.5747800000000001,0.4163,0.6583,0.42258999999999997,0.4653,0.43451000000000006,0.5385800000000001,0.37153,0.45293999999999995,0.55461,0.58377,0.35570999999999997,0.57814,0.46493999999999996
8150,0.43556999999999996,0.698,0.54909,0.61343,0.5110100000000001,0.6493,0.42983999999999994,0.5200100000000001,0.17695,0.72924,0.5024,0.62946,0.44569,0.59455,0.6335,0.37832,0.5512600000000001,0.52153,0.53662,0.37101,0.20815999999999998
74640,0.5472,0.61155,0.5584100000000001,0.50069,0.4161,0.46926,0.62008,0.43255,0.30184,0.56606,0.43793999999999994,0.50869,0.45953999999999995,0.67181,0.6020399999999999,0.46235,0.52373,0.56957,0.5495899999999999,0.42623,0.38167
10393,0.45733,0.53979,0.6683899999999999,0.43128,0.37125,0.5844,0.6330100000000001,0.46976,0.184,0.54208,0.37035999999999997,0.4486,0.36905,0.7427199999999999,0.72975,0.29677,0.62968,0.6507,0.69765,0.4601,0.41085
85856,0.4808,0.63046,0.56772,0.50478,0.44922,0.5667,0.5282399999999999,0.50907,0.25222,0.64498,0.43856999999999996,0.52052,0.43468999999999997,0.6348600000000001,0.56724,0.42628999999999995,0.55132,0.57309,0.48932,0.45235,0.3461
6476,0.48631,0.54762,0.6186,0.45303000000000004,0.40844,0.58639,0.57544,0.47886000000000006,0.26964,0.55101,0.39735,0.45378999999999997,0.4094,0.6671600000000001,0.60407,0.37784,0.58649,0.6141399999999999,0.57377,0.48438000000000003,0.43067
8980,0.5607800000000001,0.6392899999999999,0.47233,0.5716,0.53551,0.5381600000000001,0.4582,0.45819,0.36708,0.64755,0.52782,0.59037,0.52736,0.5261100000000001,0.47453,0.5173800000000001,0.46408999999999995,0.4799,0.44293000000000005,0.42188000000000003,0.33623000000000003
24995,0.50456,0.4471,0.5985,0.44261000000000006,0.44586000000000003,0.52681,0.46831999999999996,0.49548000000000003,0.44738999999999995,0.51535,0.40841,0.43251999999999996,0.43033999999999994,0.55338,0.43548000000000003,0.41505,0.57563,0.59617,0.47168000000000004,0.5563899999999999,0.51594
2279,0.5363399999999999,0.38665,0.6511899999999999,0.38161999999999996,0.35998,0.27726,0.63426,0.42235,0.43823,0.44722,0.36743000000000003,0.42408999999999997,0.39450999999999997,0.68909,0.6100800000000001,0.34571,0.60754,0.64844,0.6825899999999999,0.51383,0.53233
25578,0.52841,0.5681,0.53761,0.51671,0.49358,0.53263,0.48699,0.46466,0.3449,0.60175,0.47971,0.54142,0.47663999999999995,0.57063,0.5323,0.43487,0.5223800000000001,0.53356,0.5282399999999999,0.45161999999999997,0.38356999999999997
64534,0.47576,0.34792,0.69693,0.37606,0.32879,0.32779,0.56809,0.48733999999999994,0.47753999999999996,0.42423999999999995,0.31645999999999996,0.36228,0.34772,0.6554399999999999,0.50979,0.33993,0.6562899999999999,0.6904,0.56052,0.58278,0.57622
24955,0.57098,0.42738999999999994,0.6272300000000001,0.37268,0.36676,0.41847,0.6715300000000001,0.39976999999999996,0.41348,0.42571000000000003,0.37076,0.38923,0.42527,0.69238,0.59099,0.3994,0.57343,0.6361100000000001,0.6502899999999999,0.5221399999999999,0.56495
108394,0.48422,0.50547,0.6058399999999999,0.43351000000000006,0.42315,0.50875,0.51613,0.51573,0.36585,0.56545,0.39404,0.44292,0.41056000000000004,0.6117100000000001,0.49104,0.40801,0.58365,0.61332,0.4763,0.53546,0.46748999999999996
63595,0.47723000000000004,0.50188,0.6564300000000001,0.48073999999999995,0.35916,0.49721000000000004,0.58512,0.45746000000000003,0.32593,0.4807,0.37138000000000004,0.43964,0.38454,0.6783399999999999,0.61214,0.36286999999999997,0.61554,0.63737,0.59083,0.47661000000000003,0.44316000000000005
99288,0.32875,0.43548000000000003,0.78489,0.30805,0.27846,0.5121899999999999,0.58795,0.6239,0.2278,0.5554600000000001,0.23217,0.31533,0.23624,0.76715,0.60765,0.23024,0.75459,0.78325,0.54045,0.618,0.5088199999999999
128122,0.55015,0.52785,0.60856,0.42771000000000003,0.3737,0.47321,0.67124,0.41723999999999994,0.31988,0.4866,0.38909,0.43322,0.42956000000000005,0.70814,0.62402,0.41839,0.56004,0.6179399999999999,0.61442,0.47373999999999994,0.47513
137171,0.43333999999999995,0.5352600000000001,0.61347,0.46576000000000006,0.44001999999999997,0.52271,0.45988,0.55886,0.31458,0.63,0.40389,0.48441000000000006,0.39015,0.601,0.5089899999999999,0.3707,0.60505,0.61016,0.46641000000000005,0.51768,0.39914
21499,0.5959300000000001,0.50132,0.54672,0.42694,0.43498000000000003,0.46086000000000005,0.59587,0.42063999999999996,0.44595,0.4958,0.42835,0.43893999999999994,0.48358,0.6085,0.47698999999999997,0.49671000000000004,0.50778,0.57123,0.50638,0.51484,0.5229
103931,0.51917,0.5421600000000001,0.55805,0.54291,0.48391999999999996,0.61424,0.46015,0.45348999999999995,0.36849,0.5442600000000001,0.4701,0.51466,0.47173999999999994,0.54668,0.51165,0.42908999999999997,0.53673,0.5381100000000001,0.5191100000000001,0.46162,0.41072
123508,0.47965,0.41358999999999996,0.6309899999999999,0.34673000000000004,0.39804,0.43245,0.50502,0.55433,0.4742,0.53652,0.34358,0.36512,0.3839,0.59432,0.38203000000000004,0.41762,0.60852,0.6573100000000001,0.39969,0.63237,0.5758300000000001
60171,0.57417,0.63558,0.47884,0.56867,0.51683,0.5109600000000001,0.496,0.43425,0.37155,0.62462,0.52123,0.58477,0.5270199999999999,0.5519,0.50463,0.5174,0.46368000000000004,0.48625,0.47751000000000005,0.40972,0.34173000000000003
96992,0.47286999999999996,0.53587,0.6026600000000001,0.49777,0.4233,0.42523,0.50776,0.50143,0.34269,0.58826,0.41905,0.51053,0.40933,0.62145,0.5536300000000001,0.38774000000000003,0.58517,0.59515,0.5229199999999999,0.47043,0.38355
123163,0.43756000000000006,0.48899,0.59501,0.5079899999999999,0.4799,0.54456,0.35638000000000003,0.56015,0.42544,0.6075,0.43051000000000006,0.494,0.41351000000000004,0.505,0.40654,0.39350999999999997,0.59418,0.57902,0.40401,0.5392100000000001,0.42307
63021,0.4195,0.50716,0.66304,0.42161000000000004,0.39369,0.55882,0.52269,0.5485300000000001,0.27046,0.58413,0.36029,0.43325,0.35547,0.66237,0.57589,0.32268,0.6419600000000001,0.65509,0.53863,0.53127,0.43693000000000004
126916,0.5118199999999999,0.565,0.58411,0.48844,0.44345,0.5556399999999999,0.5602699999999999,0.45247,0.27699,0.56912,0.44067,0.50702,0.44168,0.64505,0.6217199999999999,0.3884,0.55661,0.575,0.60596,0.44461000000000006,0.39255
2863,0.5693699999999999,0.5255,0.5634899999999999,0.49413,0.43353,0.47083,0.58286,0.40331,0.38229,0.49642,0.44698999999999994,0.49151999999999996,0.47263999999999995,0.6221300000000001,0.56898,0.44486000000000003,0.52591,0.5605899999999999,0.5869,0.45024,0.44614
104624,0.35078000000000004,0.41963,0.69713,0.39304,0.40473000000000003,0.63264,0.37333,0.6480100000000001,0.37636,0.58028,0.31906,0.3622,0.31561,0.55907,0.38386,0.31709,0.69094,0.68709,0.36123,0.65254,0.52141
141225,0.56581,0.48236999999999997,0.55918,0.48836,0.46185,0.5071899999999999,0.5193800000000001,0.41786999999999996,0.43567,0.48793000000000003,0.45458999999999994,0.48053,0.47944,0.56579,0.5039100000000001,0.44304,0.52751,0.55174,0.5543100000000001,0.48528000000000004,0.48213999999999996
96139,0.52208,0.46203999999999995,0.6079600000000001,0.44465,0.41362,0.45736000000000004,0.54482,0.45714,0.41375,0.49536,0.40292,0.44403000000000004,0.42636,0.6139100000000001,0.5215,0.40354,0.57538,0.6048899999999999,0.55074,0.5149199999999999,0.49417
14172,0.59424,0.3869,0.60028,0.33554,0.38615,0.37953000000000003,0.63054,0.42346999999999996,0.5249199999999999,0.42489,0.36813,0.35655,0.44404,0.63326,0.45419,0.45963999999999994,0.55155,0.63008,0.53613,0.58767,0.63441
36205,0.49521000000000004,0.5368,0.60177,0.43551999999999996,0.41062,0.43299,0.57284,0.49468999999999996,0.32211,0.58754,0.40103,0.47521,0.41068000000000005,0.6627,0.57043,0.39705999999999997,0.57733,0.61225,0.5424,0.49173999999999995,0.42328000000000005
139001,0.52673,0.54914,0.55693,0.48326,0.47372,0.5122899999999999,0.52183,0.46128,0.33534,0.59107,0.46006,0.5213399999999999,0.46116999999999997,0.60306,0.56288,0.41281999999999996,0.53727,0.55523,0.56698,0.46088,0.4032
128239,0.36838000000000004,0.32397,0.7681,0.28639000000000003,0.29935,0.43596999999999997,0.52048,0.61448,0.41391999999999995,0.48463999999999996,0.23601,0.27828,0.26152,0.67264,0.45566,0.27455,0.7388,0.77074,0.46457,0.6874100000000001,0.6169899999999999
72317,0.48851000000000006,0.51978,0.56715,0.53165,0.4859,0.56922,0.40976,0.49951,0.40702,0.57423,0.45721000000000006,0.51008,0.45158999999999994,0.52077,0.45283,0.42386999999999997,0.55576,0.5508,0.45653999999999995,0.49541,0.41536999999999996
126056,0.44998,0.56386,0.65251,0.47367,0.36535,0.4543,0.6087199999999999,0.48704,0.2227,0.5737399999999999,0.37968,0.48863,0.36869,0.72749,0.69231,0.32966,0.62168,0.63978,0.62985,0.44033,0.36168
151808,0.53522,0.38188,0.6278199999999999,0.45328999999999997,0.39157,0.41068000000000005,0.5222600000000001,0.43432,0.52145,0.40302,0.38645999999999997,0.40774,0.42335,0.57681,0.46073000000000003,0.412,0.58745,0.6145,0.53158,0.54387,0.56096
55604,0.64855,0.79352,0.31323,0.71523,0.68357,0.54297,0.39599,0.39244,0.33552,0.7759699999999999,0.6967,0.78818,0.66281,0.43954,0.5019899999999999,0.61138,0.32645,0.31995999999999997,0.46383,0.2762,0.16271
30919,0.52952,0.35927,0.6701199999999999,0.32968000000000003,0.33636,0.31204,0.6453300000000001,0.44726000000000005,0.46421,0.42517,0.32792,0.35829,0.37698000000000004,0.69301,0.5516,0.36095,0.6218199999999999,0.68061,0.62165,0.57353,0.59936
114696,0.68385,0.6583399999999999,0.37084,0.6623600000000001,0.60458,0.45533999999999997,0.46253,0.33660999999999996,0.46443999999999996,0.60346,0.63325,0.68466,0.63964,0.4604,0.47355,0.60728,0.35794000000000004,0.37338000000000005,0.50161,0.33188,0.30758
53787,0.45177,0.47163999999999995,0.6610699999999999,0.43775,0.3711,0.36401999999999995,0.55806,0.50434,0.33543,0.54575,0.36785999999999996,0.46287,0.36129,0.67753,0.60526,0.32492,0.63527,0.6503899999999999,0.59435,0.49778999999999995,0.42996999999999996
29746,0.61146,0.5975600000000001,0.48536999999999997,0.55591,0.50493,0.5467,0.5364399999999999,0.38424,0.3877,0.54183,0.51703,0.5513,0.5413,0.55787,0.52231,0.51873,0.45607,0.48731,0.53128,0.41303999999999996,0.39888
1948,0.55314,0.53597,0.58903,0.5025,0.39807,0.41073999999999994,0.6230100000000001,0.39759,0.34376999999999996,0.4921,0.43031,0.50051,0.44782,0.6708,0.63517,0.41628999999999994,0.5474600000000001,0.5808399999999999,0.6331899999999999,0.42249,0.41453
116887,0.52182,0.45661,0.6027600000000001,0.38964,0.4028,0.30382,0.57255,0.48775,0.43436,0.55094,0.38802,0.44836000000000004,0.41218999999999995,0.64252,0.5088699999999999,0.40963,0.57704,0.62325,0.53015,0.5352899999999999,0.49376000000000003
129386,0.5421199999999999,0.4416,0.59201,0.39636,0.41548999999999997,0.36580999999999997,0.55766,0.47001000000000004,0.46778000000000003,0.5149100000000001,0.3961,0.43086,0.4321,0.61166,0.47168999999999994,0.43233,0.5623100000000001,0.61016,0.51243,0.54802,0.5283399999999999
141610,0.6261899999999999,0.5895,0.47017,0.5799,0.50269,0.34237,0.5414,0.36888000000000004,0.43756000000000006,0.56274,0.53714,0.60932,0.54665,0.5623,0.54164,0.52128,0.44653000000000004,0.47308999999999996,0.5594600000000001,0.3747,0.35361
37904,0.2889,0.4982,0.69176,0.42548,0.42906000000000005,0.65198,0.32077,0.7098,0.30831,0.71239,0.33344,0.42302,0.29575,0.56628,0.41006000000000004,0.29334,0.7048399999999999,0.6806399999999999,0.33175,0.6239100000000001,0.41226
61798,0.62042,0.5153800000000001,0.48041999999999996,0.52922,0.50871,0.31301,0.49787,0.3995,0.51779,0.5477,0.51745,0.56785,0.53567,0.5213300000000001,0.45348,0.51879,0.46143,0.49023999999999995,0.50825,0.44348000000000004,0.42665
114946,0.57725,0.5152899999999999,0.5139600000000001,0.52733,0.51263,0.48958999999999997,0.46928000000000003,0.42096000000000006,0.44561000000000006,0.5426300000000001,0.50272,0.54106,0.51215,0.52149,0.48205,0.46626000000000006,0.49467,0.5068199999999999,0.53233,0.4579,0.43163999999999997
27925,0.42936,0.47945,0.68286,0.41456000000000004,0.37306999999999996,0.5727399999999999,0.55307,0.5201,0.27247,0.53061,0.34753,0.4102,0.35029,0.68053,0.60687,0.30578,0.6520199999999999,0.66727,0.5885600000000001,0.52988,0.46581000000000006
84103,0.5228,0.52882,0.57122,0.46062,0.44778999999999997,0.39184,0.54865,0.46721,0.35386999999999996,0.59439,0.44206000000000006,0.52077,0.4419,0.6309899999999999,0.57613,0.40110999999999997,0.5515,0.5756899999999999,0.58026,0.46426000000000006,0.4044
152640,0.54962,0.59429,0.51518,0.5867100000000001,0.49999,0.47523999999999994,0.48366000000000003,0.42611000000000004,0.36206,0.59006,0.51321,0.59425,0.5009899999999999,0.55899,0.55587,0.45608000000000004,0.49901999999999996,0.50046,0.54786,0.39368000000000003,0.3314
46798,0.45916999999999997,0.59811,0.69055,0.40889000000000003,0.28781,0.5543100000000001,0.74933,0.47181999999999996,0.13524,0.51808,0.31303000000000003,0.39326,0.34273000000000003,0.8324,0.74652,0.34667,0.63493,0.6967399999999999,0.63759,0.46269,0.41889
29904,0.47043999999999997,0.56235,0.6218600000000001,0.44392,0.40157,0.53265,0.5813,0.50078,0.25143000000000004,0.5886100000000001,0.39094,0.4662,0.39538,0.6854899999999999,0.6151800000000001,0.36991,0.59464,0.62344,0.56595,0.48162,0.40565
19235,0.539,0.53803,0.59133,0.4876,0.40613,0.47761000000000003,0.60114,0.42228999999999994,0.33657,0.5053,0.4223,0.48021,0.44304,0.6571899999999999,0.60234,0.41907,0.55248,0.5866,0.59392,0.44947,0.43055
19306,0.45478,0.5249199999999999,0.6425,0.44186000000000003,0.37885,0.48775,0.5592600000000001,0.5178699999999999,0.30555,0.56086,0.36701999999999996,0.44072,0.37582,0.66996,0.56442,0.37277,0.6149100000000001,0.64299,0.51746,0.5108199999999999,0.43417
64145,0.55852,0.39726,0.6492899999999999,0.31915,0.33076,0.3585,0.6893100000000001,0.43349,0.4525,0.41886999999999996,0.32606,0.33704,0.3972,0.70807,0.53571,0.4124,0.59368,0.67538,0.58499,0.57648,0.61574
6659,0.28255,0.30933,0.8959299999999999,0.16142,0.1626,0.42006000000000004,0.67094,0.66908,0.26974000000000004,0.47383000000000003,0.10176,0.16645,0.13727,0.85449,0.5935699999999999,0.16677999999999998,0.8493,0.9090799999999999,0.54159,0.73414,0.65227
35408,0.46966,0.55961,0.6409600000000001,0.44691000000000003,0.37351999999999996,0.50963,0.6181300000000001,0.48349,0.23458,0.56135,0.37716,0.4596,0.38295999999999997,0.71831,0.65881,0.35494000000000003,0.6067,0.63781,0.6051300000000001,0.46621,0.40278
91411,0.50549,0.38003000000000003,0.66142,0.4015,0.34418000000000004,0.26425,0.5797100000000001,0.46683,0.48836,0.44376000000000004,0.34567,0.40212,0.37601,0.65078,0.51247,0.37565,0.62268,0.6614800000000001,0.55657,0.54976,0.54296
105839,0.6221800000000001,0.55656,0.5080100000000001,0.49926000000000004,0.46235,0.41413,0.60025,0.37835,0.41799,0.51995,0.48253999999999997,0.52171,0.51913,0.60654,0.5401600000000001,0.50893,0.47196000000000005,0.52271,0.5614899999999999,0.43285,0.43756000000000006
108910,0.60953,0.4054,0.59719,0.41311000000000003,0.38001999999999997,0.22401999999999997,0.6654399999999999,0.35905,0.49185,0.41783000000000003,0.40926999999999997,0.45376000000000005,0.45248,0.6708,0.59717,0.41518999999999995,0.54697,0.60214,0.68803,0.47703999999999996,0.53295
40876,0.47906000000000004,0.62075,0.55966,0.51475,0.46608999999999995,0.47885,0.50971,0.5092300000000001,0.25998000000000004,0.67314,0.45868000000000003,0.5636800000000001,0.43643999999999994,0.62769,0.59003,0.40376,0.55114,0.56048,0.52667,0.43113,0.31311
126674,0.49465,0.5552,0.6067,0.5046,0.40758,0.44733999999999996,0.57162,0.45636000000000004,0.29449000000000003,0.55855,0.42233999999999994,0.51431,0.41686999999999996,0.66652,0.6361100000000001,0.37711999999999996,0.57815,0.59388,0.6058600000000001,0.43209,0.37249
22936,0.56271,0.42311000000000004,0.59325,0.36063,0.40973999999999994,0.45876000000000006,0.57686,0.46076000000000006,0.48883999999999994,0.47148,0.37844,0.37263,0.44132,0.60612,0.42941999999999997,0.45938999999999997,0.5543100000000001,0.6198,0.48335,0.58899,0.59878
100131,0.58317,0.60855,0.53408,0.50918,0.441,0.34287,0.65261,0.38434,0.28955,0.58621,0.48131999999999997,0.57991,0.48371000000000003,0.69323,0.6984199999999999,0.43193000000000004,0.502,0.53946,0.6826399999999999,0.36433000000000004,0.33426999999999996
92646,0.54472,0.44678,0.61563,0.4633,0.37964000000000003,0.38459,0.58341,0.4204,0.4522,0.43632,0.39354,0.43583,0.42821000000000004,0.62995,0.53046,0.42198,0.57244,0.6100399999999999,0.56353,0.4986,0.5072
127138,0.55037,0.35636,0.63615,0.39845,0.36995,0.26003000000000004,0.58646,0.42446999999999996,0.52745,0.41623000000000004,0.37278,0.41139,0.41048999999999997,0.63052,0.5133800000000001,0.38900999999999997,0.59399,0.6352,0.60139,0.5415800000000001,0.56866
44395,0.34645,0.38898,0.75346,0.33592,0.33533,0.5606399999999999,0.48593000000000003,0.62226,0.32544,0.53463,0.26863000000000004,0.32344,0.27232,0.66261,0.5009899999999999,0.25715,0.73144,0.7429,0.48312,0.64562,0.5454600000000001
9953,0.42386999999999997,0.61538,0.63354,0.48299,0.38466999999999996,0.55729,0.55355,0.5402899999999999,0.23715999999999998,0.63827,0.37688,0.47606000000000004,0.37221,0.69272,0.59909,0.38101,0.61179,0.63421,0.49358,0.47296000000000005,0.3504
21503,0.52315,0.48401000000000005,0.5783699999999999,0.3983,0.4268,0.38043000000000005,0.53668,0.50855,0.44325,0.57323,0.39818000000000003,0.44191,0.42958999999999997,0.60538,0.44177,0.45161,0.5572,0.6070300000000001,0.44647,0.5546300000000001,0.49868
151577,0.48856000000000005,0.48673,0.64267,0.48951999999999996,0.38261,0.52057,0.55456,0.4509,0.3521,0.47113999999999995,0.38822,0.445,0.40115,0.6434300000000001,0.58427,0.37022,0.6040399999999999,0.61995,0.5837,0.48207,0.4559
116588,0.42293000000000003,0.5475,0.65345,0.45481000000000005,0.38842,0.52499,0.5423100000000001,0.53572,0.2426,0.5998899999999999,0.37283,0.46608,0.36096999999999996,0.6815899999999999,0.61393,0.33105999999999997,0.63203,0.64403,0.55295,0.49072,0.38811999999999997
148189,0.58053,0.43887,0.5948899999999999,0.33243,0.37874,0.29925,0.6648,0.44073999999999997,0.46424,0.49453,0.3706,0.39548,0.43232,0.68082,0.51205,0.44955,0.55206,0.63422,0.55596,0.55509,0.56895
117435,0.56481,0.49326000000000003,0.54666,0.45635,0.49013999999999996,0.62848,0.50113,0.43873999999999996,0.4166,0.51461,0.4568,0.45674,0.48973999999999995,0.54824,0.47036000000000006,0.45283,0.5180600000000001,0.54765,0.52299,0.5183800000000001,0.5088600000000001
1383,0.51759,0.5663600000000001,0.5654,0.48003999999999997,0.4522,0.55523,0.53246,0.47626999999999997,0.32741,0.58011,0.43787,0.48923,0.45168,0.61046,0.5321899999999999,0.43706999999999996,0.54168,0.57044,0.50746,0.47961000000000004,0.41826
12515,0.63065,0.71648,0.40684000000000003,0.63753,0.5706,0.52637,0.50564,0.37975,0.33916,0.65574,0.5958399999999999,0.6671100000000001,0.5947399999999999,0.53341,0.54414,0.56862,0.3937,0.41393,0.50993,0.32926,0.26742
41767,0.47347,0.5643699999999999,0.58725,0.43168,0.44458000000000003,0.49937,0.52769,0.53325,0.29223000000000005,0.65017,0.41378000000000004,0.48908999999999997,0.41301000000000004,0.63941,0.54583,0.39513000000000004,0.57417,0.60163,0.50361,0.50379,0.4009
5613,0.4447,0.51351,0.6224,0.46913,0.43583,0.5735899999999999,0.46702,0.53332,0.32386,0.58306,0.40181999999999995,0.46568000000000004,0.39526,0.5974,0.51842,0.36425,0.60665,0.61042,0.49659,0.51891,0.42699
36599,0.39987,0.6703899999999999,0.56353,0.54773,0.51872,0.70682,0.38609,0.5917399999999999,0.17622000000000002,0.76031,0.4709,0.57725,0.41986999999999997,0.5697,0.54889,0.3711,0.57467,0.55033,0.44625,0.45163000000000003,0.26184
26190,0.52989,0.46336000000000005,0.58058,0.47757,0.44753999999999994,0.47705,0.48566000000000004,0.46138999999999997,0.45624,0.50233,0.43006000000000005,0.46387,0.45038999999999996,0.5555399999999999,0.45978,0.43275,0.55481,0.5749,0.49709,0.51745,0.48936999999999997
54492,0.36565,0.51772,0.75934,0.29873,0.25895,0.52476,0.68892,0.59595,0.16,0.57177,0.23268000000000003,0.3147,0.2567,0.83239,0.65881,0.28126,0.7185199999999999,0.77891,0.54551,0.58454,0.48558
147018,0.4572,0.20145,0.77204,0.24386999999999998,0.27291,0.30537,0.5918100000000001,0.51494,0.55995,0.33935,0.2296,0.23295,0.29004,0.67493,0.45433999999999997,0.28861,0.7207,0.77349,0.5662,0.70317,0.73755
98875,0.5260100000000001,0.7118800000000001,0.47985,0.5712,0.5287,0.5606899999999999,0.48938000000000004,0.4859,0.25015,0.7239300000000001,0.52409,0.6190100000000001,0.50585,0.5836100000000001,0.55695,0.48746000000000006,0.47668,0.49076000000000003,0.47212,0.38854,0.26153000000000004
133361,0.41708999999999996,0.62553,0.5877,0.473,0.45402,0.41618999999999995,0.49051000000000006,0.58522,0.21636999999999998,0.75634,0.42875,0.566,0.38661,0.65435,0.59419,0.35805,0.5931,0.59741,0.4982,0.4584,0.28289000000000003
83060,0.53779,0.6077199999999999,0.61417,0.45048999999999995,0.33126,0.43625,0.7380800000000001,0.42057,0.24469000000000002,0.51525,0.37315,0.4473,0.41363999999999995,0.77581,0.6822199999999999,0.43661000000000005,0.56085,0.63232,0.6018100000000001,0.43178999999999995,0.41168000000000005
93419,0.32766999999999996,0.4092,0.78733,0.33107,0.2884,0.5398,0.5489,0.6169600000000001,0.26203000000000004,0.52553,0.23961,0.31389,0.2415,0.73112,0.58065,0.22734000000000001,0.75729,0.77415,0.5331100000000001,0.62298,0.52254
